epoch,aptitude,team_name,starter,pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
31,216,Team 1593,5,Gardevoir,Silvally,Greninja,Dhelmise,Diglett,Kangaskhan
31,194,Team 1594,4,Arcanine,Bulbasaur,Greninja,Ponyta,Noivern,Kangaskhan
31,132,Team 1595,4,Arcanine,Togedemaru,Greninja,Torterra,Noivern,Scrafty
31,127,Team 1596,4,Spearow,Silvally,Greninja,Golett,Diglett,Kangaskhan
31,101,Team 1597,5,Psyduck,Togedemaru,Greninja,Kingdra,Noivern,Kangaskhan
31,41,Team 1598,5,Spearow,Turtwig,Greninja,Parasect,Noivern,Kangaskhan
31,20,Team 1599,5,Spearow,Slugma,Greninja,Tirtouga,Gulpin,Kangaskhan
32,399,Team 1600,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,399,Team 1601,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,399,Team 1602,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,399,Team 1603,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,398,Team 1604,5,Arcanine,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
32,397,Team 1605,5,Arcanine,Silvally,Abra,Kingdra,Noivern,Kangaskhan
32,396,Team 1606,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
32,390,Team 1607,4,Gardevoir,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
32,388,Team 1608,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
32,388,Team 1609,5,Arcanine,Silvally,Greninja,Gothita,Noivern,Kangaskhan
32,383,Team 1610,5,Gogoat,Silvally,Greninja,Dhelmise,Noivern,Kangaskhan
32,383,Team 1611,5,Gogoat,Silvally,Greninja,Torterra,Noivern,Kangaskhan
32,383,Team 1612,5,Gogoat,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,383,Team 1613,5,Gogoat,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,382,Team 1614,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
32,382,Team 1615,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
32,382,Team 1616,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
32,382,Team 1617,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
32,382,Team 1618,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
32,380,Team 1619,4,Arcanine,Silvally,Greninja,Kingdra,Butterfree,Kangaskhan
32,380,Team 1620,5,Gogoat,Silvally,Sneasel,Parasect,Noivern,Kangaskhan
32,379,Team 1621,4,Arcanine,Silvally,Greninja,Ponyta,Cubchoo,Kangaskhan
32,378,Team 1622,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
32,378,Team 1623,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
32,378,Team 1624,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
32,378,Team 1625,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
32,376,Team 1626,5,Gogoat,Silvally,Greninja,Chatot,Noivern,Kangaskhan
32,376,Team 1627,5,Gogoat,Silvally,Greninja,Chatot,Noivern,Kangaskhan
32,376,Team 1628,5,Arcanine,Bulbasaur,Greninja,Gothita,Noivern,Kangaskhan
32,374,Team 1629,4,Arcanine,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
32,374,Team 1630,5,Gardevoir,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,373,Team 1631,5,Arcanine,Mienfoo,Greninja,Ponyta,Butterfree,Kangaskhan
32,370,Team 1632,4,Arcanine,Silvally,Greninja,Parasect,Butterfree,Kangaskhan
32,370,Team 1633,4,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,370,Team 1634,4,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,369,Team 1635,4,Psyduck,Silvally,Greninja,Parasect,Noivern,Kangaskhan
32,320,Team 1636,5,Arcanine,Togedemaru,Abra,Chatot,Noivern,Kangaskhan
32,308,Team 1637,5,Arcanine,Togedemaru,Abra,Parasect,Noivern,Kangaskhan
32,308,Team 1638,5,Arcanine,Togedemaru,Abra,Parasect,Noivern,Kangaskhan
32,289,Team 1639,5,Hitmontop,Silvally,Abra,Parasect,Butterfree,Kangaskhan
32,272,Team 1640,5,Gigalith,Silvally,Abra,Kingdra,Noivern,Kangaskhan
32,204,Team 1641,1,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
32,197,Team 1642,1,Croconaw,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
32,162,Team 1643,4,Croconaw,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
32,139,Team 1644,1,Croconaw,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
32,128,Team 1645,5,Gogoat,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
32,125,Team 1646,5,Glalie,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
32,113,Team 1647,4,Rockruff,Bulbasaur,Greninja,Ponyta,Cubchoo,Kangaskhan
32,47,Team 1648,5,Elgyem,Mienfoo,Greninja,Parasect,Noivern,Kangaskhan
32,40,Team 1649,5,Fletchinder,Turtwig,Greninja,Parasect,Diglett,Kangaskhan
33,400,Team 1650,5,Arcanine,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
33,400,Team 1651,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
33,394,Team 1652,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
33,394,Team 1653,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
33,393,Team 1654,4,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
33,391,Team 1655,5,Gogoat,Silvally,Abra,Parasect,Noivern,Kangaskhan
33,391,Team 1656,1,Gogoat,Silvally,Abra,Parasect,Noivern,Kangaskhan
33,389,Team 1657,5,Arcanine,Gigalith,Greninja,Ponyta,Butterfree,Kangaskhan
33,387,Team 1658,5,Gogoat,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
33,387,Team 1659,4,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
33,387,Team 1660,4,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
33,387,Team 1661,5,Gogoat,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
33,382,Team 1662,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,382,Team 1663,2,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,382,Team 1664,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
33,382,Team 1665,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,382,Team 1666,5,Arcanine,Mienfoo,Greninja,Torterra,Butterfree,Kangaskhan
33,382,Team 1667,5,Arcanine,Togedemaru,Greninja,Lanturn,Noivern,Kangaskhan
33,382,Team 1668,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,380,Team 1669,5,Arcanine,Mienfoo,Greninja,Parasect,Noivern,Kangaskhan
33,379,Team 1670,4,Psyduck,Silvally,Greninja,Parasect,Noivern,Kangaskhan
33,379,Team 1671,5,Arcanine,Mienfoo,Greninja,Gothita,Noivern,Kangaskhan
33,379,Team 1672,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
33,379,Team 1673,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
33,378,Team 1674,5,Hitmontop,Silvally,Greninja,Parasect,Noivern,Kangaskhan
33,378,Team 1675,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
33,377,Team 1676,4,Arcanine,Silvally,Abra,Parasect,Noivern,Kangaskhan
33,377,Team 1677,5,Arcanine,Togedemaru,Greninja,Ponyta,Butterfree,Kangaskhan
33,375,Team 1678,5,Arcanine,Bulbasaur,Greninja,Ponyta,Cubchoo,Kangaskhan
33,357,Team 1679,5,Gogoat,Silvally,Abra,Parasect,Butterfree,Kangaskhan
33,334,Team 1680,5,Arcanine,Togedemaru,Clefable,Ponyta,Noivern,Kangaskhan
33,320,Team 1681,5,Arcanine,Togedemaru,Abra,Ponyta,Noivern,Kangaskhan
33,320,Team 1682,5,Arcanine,Togedemaru,Abra,Ponyta,Noivern,Kangaskhan
33,294,Team 1683,5,Fletchinder,Silvally,Greninja,Parasect,Diglett,Kangaskhan
33,223,Team 1684,5,Gardevoir,Silvally,Greninja,Parasect,Noivern,Snover
33,198,Team 1685,4,Arcanine,Bulbasaur,Greninja,Ponyta,Noivern,Kangaskhan
33,179,Team 1686,4,Croconaw,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
33,175,Team 1687,4,Croconaw,Bulbasaur,Greninja,Ponyta,Noivern,Kangaskhan
33,171,Team 1688,5,Gogoat,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,168,Team 1689,4,Arcanine,Mienfoo,Greninja,Ponyta,Butterfree,Kangaskhan
33,150,Team 1690,1,Croconaw,Togedemaru,Abra,Ponyta,Noivern,Kangaskhan
33,139,Team 1691,4,Arcanine,Mienfoo,Grotle,Ponyta,Noivern,Kangaskhan
33,137,Team 1692,5,Croconaw,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
33,135,Team 1693,1,Croconaw,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,135,Team 1694,1,Croconaw,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,135,Team 1695,1,Croconaw,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
33,106,Team 1696,5,Gogoat,Mienfoo,Greninja,Ponyta,Butterfree,Kangaskhan
33,46,Team 1697,1,Croconaw,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
33,31,Team 1698,5,Gogoat,Turtwig,Sneasel,Parasect,Diglett,Kangaskhan
33,9,Team 1699,5,Noctowl,Togedemaru,Greninja,Dhelmise,Skrelp,Kangaskhan
34,398,Team 1700,5,Arcanine,Silvally,Greninja,Ponyta,Salamence,Kangaskhan
34,398,Team 1701,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
34,398,Team 1702,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
34,395,Team 1703,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
34,395,Team 1704,5,Arcanine,Silvally,Greninja,Ponyta,Cryogonal,Kangaskhan
34,395,Team 1705,5,Arcanine,Silvally,Greninja,Dhelmise,Butterfree,Kangaskhan
34,395,Team 1706,5,Arcanine,Silvally,Greninja,Torterra,Butterfree,Kangaskhan
34,387,Team 1707,4,Arcanine,Silvally,Greninja,Togedemaru,Noivern,Kangaskhan
34,387,Team 1708,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,387,Team 1709,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,387,Team 1710,5,Gogoat,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,387,Team 1711,1,Gogoat,Silvally,Abra,Parasect,Noivern,Kangaskhan
34,387,Team 1712,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,387,Team 1713,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,384,Team 1714,1,Croconaw,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,383,Team 1715,5,Arcanine,Togedemaru,Greninja,Lanturn,Noivern,Kangaskhan
34,381,Team 1716,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,381,Team 1717,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,381,Team 1718,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,381,Team 1719,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,379,Team 1720,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
34,379,Team 1721,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
34,379,Team 1722,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
34,379,Team 1723,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
34,379,Team 1724,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
34,377,Team 1725,5,Arcanine,Gigalith,Greninja,Gothita,Butterfree,Kangaskhan
34,374,Team 1726,1,Hitmontop,Silvally,Greninja,Parasect,Noivern,Kangaskhan
34,373,Team 1727,4,Arcanine,Silvally,Greninja,Parasect,Butterfree,Kangaskhan
34,372,Team 1728,5,Arcanine,Bulbasaur,Greninja,Parasect,Popplio,Kangaskhan
34,372,Team 1729,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
34,372,Team 1730,5,Fletchinder,Silvally,Greninja,Parasect,Noivern,Kangaskhan
34,368,Team 1731,4,Arcanine,Silvally,Greninja,Parasect,Finneon,Kangaskhan
34,362,Team 1732,4,Arcanine,Togedemaru,Greninja,Ponyta,Rhyhorn,Kangaskhan
34,345,Team 1733,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Binacle
34,240,Team 1734,5,Psyduck,Silvally,Clefable,Ponyta,Noivern,Kangaskhan
34,233,Team 1735,3,Gogoat,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
34,202,Team 1736,1,Gogoat,Silvally,Abra,Ponyta,Noivern,Kangaskhan
34,198,Team 1737,5,Gardevoir,Silvally,Greninja,Ponyta,Noivern,Snover
34,195,Team 1738,3,Arcanine,Bulbasaur,Greninja,Ponyta,Noivern,Kangaskhan
34,187,Team 1739,2,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,187,Team 1740,2,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,168,Team 1741,4,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
34,168,Team 1742,4,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
34,165,Team 1743,4,Arcanine,Mienfoo,Greninja,Parasect,Noivern,Kangaskhan
34,153,Team 1744,4,Arcanine,Togedemaru,Greninja,Ponyta,Butterfree,Kangaskhan
34,129,Team 1745,5,Gardevoir,Bulbasaur,Greninja,Parasect,Noivern,Snover
34,121,Team 1746,1,Croconaw,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
34,120,Team 1747,5,Arcanine,Murkrow,Greninja,Ponyta,Noivern,Hitmonchan
34,84,Team 1748,5,Fletchinder,Silvally,Greninja,Parasect,Noivern,Mudkip
34,39,Team 1749,1,Croconaw,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
35,400,Team 1750,5,Dunsparce,Silvally,Greninja,Parasect,Noivern,Kangaskhan
35,400,Team 1751,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
35,399,Team 1752,5,Arcanine,Silvally,Greninja,Gengar,Butterfree,Kangaskhan
35,398,Team 1753,5,Arcanine,Silvally,Greninja,Ponyta,Solosis,Kangaskhan
35,398,Team 1754,5,Arcanine,Silvally,Greninja,Ponyta,Cryogonal,Kangaskhan
35,398,Team 1755,5,Arcanine,Silvally,Greninja,Parasect,Finneon,Kangaskhan
35,398,Team 1756,5,Arcanine,Silvally,Greninja,Parasect,Butterfree,Kangaskhan
35,393,Team 1757,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1758,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1759,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1760,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1761,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1762,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1763,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1764,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,393,Team 1765,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1766,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1767,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1768,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1769,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1770,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1771,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,389,Team 1772,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
35,386,Team 1773,5,Arcanine,Togedemaru,Greninja,Metagross,Noivern,Kangaskhan
35,386,Team 1774,5,Arcanine,Mienfoo,Greninja,Parasect,Noivern,Kangaskhan
35,385,Team 1775,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
35,385,Team 1776,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
35,385,Team 1777,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
35,385,Team 1778,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
35,385,Team 1779,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
35,383,Team 1780,5,Arcanine,Mienfoo,Greninja,Ponyta,Butterfree,Kangaskhan
35,383,Team 1781,5,Hitmontop,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
35,383,Team 1782,5,Arcanine,Bulbasaur,Greninja,Parasect,Lombre,Kangaskhan
35,382,Team 1783,5,Arcanine,Bulbasaur,Greninja,Parasect,Popplio,Kangaskhan
35,382,Team 1784,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
35,380,Team 1785,4,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
35,380,Team 1786,4,Arcanine,Silvally,Greninja,Torterra,Noivern,Kangaskhan
35,375,Team 1787,5,Arcanine,Mienfoo,Greninja,Ponyta,Finneon,Kangaskhan
35,353,Team 1788,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Binacle
35,340,Team 1789,5,Gardevoir,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
35,184,Team 1790,5,Arcanine,Silvally,Greninja,Parasect,Cryogonal,Clefable
35,180,Team 1791,5,Arcanine,Silvally,Greninja,Parasect,Cryogonal,Palpitoad
35,171,Team 1792,2,Arcanine,Bulbasaur,Greninja,Parasect,Finneon,Kangaskhan
35,170,Team 1793,3,Arcanine,Bulbasaur,Greninja,Ponyta,Amaura,Kangaskhan
35,164,Team 1794,4,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
35,154,Team 1795,4,Arcanine,Mienfoo,Greninja,Ponyta,Finneon,Kangaskhan
35,137,Team 1796,5,Gardevoir,Bulbasaur,Greninja,Ponyta,Lombre,Snover
35,137,Team 1797,5,Gardevoir,Togedemaru,Greninja,Ponyta,Butterfree,Snover
35,133,Team 1798,3,Gardevoir,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
35,23,Team 1799,3,Gardevoir,Bulbasaur,Greninja,Parasect,Noivern,Snover
36,398,Team 1800,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
36,398,Team 1801,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
36,397,Team 1802,5,Arcanine,Silvally,Greninja,Parasect,Solosis,Kangaskhan
36,393,Team 1803,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1804,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1805,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1806,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1807,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1808,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1809,5,Arcanine,Silvally,Greninja,Parasect,Lurantis,Kangaskhan
36,393,Team 1810,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,393,Team 1811,5,Arcanine,Togedemaru,Greninja,Metagross,Noivern,Kangaskhan
36,393,Team 1812,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
36,386,Team 1813,5,Arcanine,Ambipom,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1814,5,Arcanine,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
36,384,Team 1815,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1816,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1817,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1818,5,Arcanine,Kabutops,Greninja,Ponyta,Lombre,Kangaskhan
36,384,Team 1819,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1820,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1821,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1822,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1823,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
36,384,Team 1824,5,Dunsparce,Silvally,Greninja,Parasect,Noivern,Kangaskhan
36,383,Team 1825,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
36,383,Team 1826,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
36,383,Team 1827,5,Arcanine,Mienfoo,Greninja,Parasect,Cryogonal,Kangaskhan
36,383,Team 1828,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
36,381,Team 1829,4,Cubchoo,Silvally,Greninja,Torterra,Noivern,Kangaskhan
36,381,Team 1830,5,Arcanine,Togedemaru,Greninja,Ponyta,Butterfree,Kangaskhan
36,380,Team 1831,5,Arcanine,Bulbasaur,Greninja,Parasect,Finneon,Kangaskhan
36,380,Team 1832,5,Arcanine,Bulbasaur,Greninja,Ponyta,Finneon,Kangaskhan
36,380,Team 1833,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
36,380,Team 1834,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
36,380,Team 1835,5,Arcanine,Bulbasaur,Greninja,Ponyta,Finneon,Kangaskhan
36,380,Team 1836,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
36,378,Team 1837,5,Arcanine,Mienfoo,Greninja,Parasect,Lombre,Kangaskhan
36,373,Team 1838,5,Arcanine,Mienfoo,Greninja,Ponyta,Finneon,Kangaskhan
36,373,Team 1839,5,Arcanine,Togedemaru,Greninja,Ponyta,Pineco,Kangaskhan
36,373,Team 1840,5,Arcanine,Mienfoo,Greninja,Ponyta,Finneon,Kangaskhan
36,373,Team 1841,5,Arcanine,Mienfoo,Greninja,Ponyta,Finneon,Kangaskhan
36,343,Team 1842,5,Arcanine,Bulbasaur,Glalie,Ponyta,Butterfree,Kangaskhan
36,213,Team 1843,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Clefable
36,197,Team 1844,5,Arcanine,Silvally,Greninja,Parasect,Cryogonal,Clefable
36,191,Team 1845,4,Arcanine,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
36,157,Team 1846,5,Cofagrigus,Bulbasaur,Greninja,Ponyta,Noivern,Kangaskhan
36,109,Team 1847,5,Arcanine,Bulbasaur,Greninja,Ponyta,Butterfree,Snover
36,104,Team 1848,5,Taillow,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
36,35,Team 1849,5,Ekans,Mienfoo,Greninja,Parasect,Noivern,Kangaskhan
37,400,Team 1850,5,Arcanine,Silvally,Greninja,Parasect,Noivern,Kangaskhan
37,398,Team 1851,5,Arcanine,Silvally,Greninja,Ponyta,Lurantis,Kangaskhan
37,398,Team 1852,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
37,398,Team 1853,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
37,398,Team 1854,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
37,398,Team 1855,5,Arcanine,Silvally,Kingdra,Ponyta,Noivern,Kangaskhan
37,397,Team 1856,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
37,397,Team 1857,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
37,397,Team 1858,5,Arcanine,Silvally,Greninja,Ponyta,Butterfree,Kangaskhan
37,390,Team 1859,4,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1860,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1861,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1862,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1863,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1864,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1865,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1866,5,Arcanine,Togedemaru,Greninja,Metagross,Noivern,Kangaskhan
37,387,Team 1867,5,Arcanine,Bastiodon,Greninja,Metagross,Noivern,Kangaskhan
37,387,Team 1868,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,387,Team 1869,5,Arcanine,Silvally,Greninja,Ponyta,Noivern,Kangaskhan
37,383,Team 1870,5,Arcanine,Kabutops,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1871,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1872,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1873,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1874,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1875,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,378,Team 1876,5,Arcanine,Togedemaru,Greninja,Ponyta,Noivern,Kangaskhan
37,376,Team 1877,5,Arcanine,Mienfoo,Greninja,Ponyta,Noivern,Kangaskhan
37,376,Team 1878,5,Arcanine,Bulbasaur,Greninja,Parasect,Noivern,Kangaskhan
37,375,Team 1879,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
37,375,Team 1880,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
37,375,Team 1881,5,Arcanine,Togedemaru,Greninja,Parasect,Noivern,Kangaskhan
37,372,Team 1882,5,Arcanine,Togedemaru,Greninja,Ponyta,Lombre,Kangaskhan
